Non-Urban Exclusion,NFS Region Exclusion,Mainland Exclusion ,Woodland,FIA Code,Common Name,Genus,Species,VARIETY,SUBSPECIES,PLANTS Code,Past NRS Tally,Past PNW Tally,Past RMRS Tally,Past SRS Tally,Caribbean,Pacific,Urban,Historic  P2
.,.,.,.,8521,Haleakala sandalwood,Santalum,haleakalae,.,.,SAHA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8522,mountain sandalwood,Santalum,paniculatum,.,.,SAPA7,U,"P, U",U,U,.,P,.,.
.,.,.,.,8525,willowleaf sandalwood,Santalum,salicifolium,.,.,SASA8,U,"P, U",U,U,.,P,.,.
.,.,.,.,8528,lonomea,Sapindus,oahuense,.,.,SAOA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,919,western soapberry,Sapindus,saponaria,drummondii,.,SASAD,"R, U","PNWS, U",U,"R, U",.,.,.,P2
.,.,.,.,8529,wingleaf soapberry,Sapindus,saponaria,.,.,SASA4,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8532,vitiensis,Sapindus,vitiensis,.,.,SAVI17,U,"P, U",U,U,.,P,.,.
.,.,.,.,8533,gumtree,Sapium,glandulosum,.,.,SAGL5,U,U,U,"C, U",C,.,.,.
.,.,.,.,8535,hinchahuevos,Sapium,laurifolium,.,.,SALA25,U,U,U,"C, U",C,.,.,.
.,.,.,.,8536,milktree,Sapium,laurocerasus,.,.,SALA8,U,U,U,"C, U",C,.,.,.
.,.,.,.,8544,uunu,Sarcopygme,pacifica,.,.,SAPA35,U,"P, U",U,U,.,P,.,.
.,.,.,.,931,sassafras,Sassafras,albidum,.,.,SAAL5,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8546,amansa guapo,Savia,sessiliflora,.,.,SASE6,U,U,U,"C, U",C,.,.,.
.,.,.,.,8554,Florida boxwood,Schaefferia,frutescens,.,.,SCFR,U,U,U,"C, U",C,.,.,.
.,.,.,.,888,"octopus tree, schefflera",Schefflera,actinophylla,.,.,SCAC2,"R, U","P, U",U,"R, C, U",C,P,.,P2
.,.,.,.,8557,yuquilla,Schefflera,gleasonii,.,.,SCGL6,U,U,U,"C, U",C,.,.,.
.,.,.,.,8553,Schefflera kraemeri,Schefflera,kraemeri,.,.,SCKR2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8558,matchwood,Schefflera,morototonii,.,.,SCMO10,U,U,U,"C, U",C,.,.,.
.,.,.,.,8559,samoensis,Schefflera,samoensis,.,.,SCSA10,U,"P, U",U,U,.,P,.,.
.,.,.,.,8561,Peruvian peppertree,Schinus,molle,.,.,SCMO,U,"P, U",U,U,.,P,U,.
.,.,MLE,.,8563,Brazilian peppertree,Schinus,terebinthifolius,.,.,SCTE,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8565,Brazilian firetree,Schizolobium,parahybum,.,.,SCPA23,U,U,U,"C, U",C,.,.,.
.,.,.,.,8567,lac tree,Schleichera,oleosa,.,.,SCOL3,U,U,U,"C, U",C,.,.,.
.,.,.,.,7564,Schleinitzia fosbergii,Schleinitzia,fosbergii,.,.,SCFO2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8571,arana,Schoepfia,arenaria,.,.,SCAR2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8572,white beefwood,Schoepfia,obovata,.,.,SCOB,U,U,U,"C, U",C,.,.,.
.,.,.,.,8573,gulf graytwig,Schoepfia,schreberi,.,.,SCSC3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8577,kuat,Scyphiphora,hydrophyllacea,.,.,SCHY5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8583,poumuli,Securinega,flexuosa,.,.,SEFL9,U,"P, U",U,U,.,P,.,.
.,.,.,.,8585,"poison tree, panew",Semecarpus,kraemeri,.,.,SEKR3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8586,tonget,Semecarpus,venenosa,.,.,SEVE4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8588,emperor's candlesticks,Senna,alata,.,.,SEAL4,U,"P, U",U,"C, U",C,P,.,.
.,.,MLE,.,8589,flor de San Jose,Senna,atomaria,.,.,SEAT3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8590,Gaudichauds senna,Senna,gaudichaudii,.,.,SEGA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8591,false sicklepod,Senna,multijuga,.,.,SEMU5,U,"P, U",U,"C, U",C,P,.,.
.,.,MLE,.,8592,valamuerto,Senna,pendula,.,.,SEPE4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8594,retama prieta,Senna,polyphylla,.,.,SEPO5,U,U,U,"C, U",C,.,.,.
.,.,.,.,8595,senna,Senna,septemtrionalis,.,.,SESE13,U,"P, U",U,U,.,P,.,.
.,.,.,.,8596,Siamese cassia,Senna,siamea,.,.,SESI3,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8597,casia amarilla,Senna,spectabilis,.,.,SESP9,U,U,U,"C, U",C,.,.,.
.,.,.,.,8598,senna,Senna,spp.,.,.,SENNA,U,"P, U",U,U,.,P,.,.
.,.,.,.,8599,Senna sulfurea,Senna,sulfurea,.,.,SESU10,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8600,glossy shower,Senna,surattensis,.,.,SESU4,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,211,redwood,Sequoia,sempervirens,.,.,SESE3,"R, U","PNWS, P, U","R, U",U,.,P,.,P2
.,.,.,.,212,giant sequoia,Sequoiadendron,giganteum,.,.,SEGI2,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,8601,ukall,Serianthes,kanehirae,.,.,SEKA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8603,"hayun lago, trongkon guafi",Serianthes,nelsonii,.,.,SENE9,U,"P, U",U,U,.,P,.,.
.,.,.,.,8605,vegetable hummingbird,Sesbania,grandiflora,.,.,SEGR5,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8606,Egyptian riverhemp,Sesbania,sesban,.,.,SESE8,U,"P, U",U,U,.,P,.,.
.,.,.,.,8608,Shirakiopsis indica,Shirakiopsis,indica,.,.,SHIN,U,"P, U",U,U,.,P,.,.
.,.,.,.,8612,saffron plum,Sideroxylon,celastrinum,.,.,SICE2,U,U,U,U,.,.,U,.
.,.,.,.,8611,espejuelo,Sideroxylon,cubense,.,.,SICU7,U,U,U,"C, U",C,.,.,.
.,.,.,.,890,false mastic,Sideroxylon,foetidissimum,.,.,SIFO,"R, U",U,U,"R, C, U",C,.,.,P2
.,.,.,.,8618,Tamaulipan Coma,Sideroxylon,laetevirens,.,.,SILA4,U,U,U,U,.,.,U,.
.,.,.,.,381,"chittamwood, gum bumelia",Sideroxylon,lanuginosum,.,lanuginosum,SILAL3,"R, U","PNWS, U",U,"R, U",.,.,.,P2
.,.,.,.,8615,buckthorn bully,Sideroxylon,lycioides,.,.,SILY,U,U,U,U,.,.,U,.
.,.,.,.,8613,breakbill,Sideroxylon,obovatum,.,.,SIOB,U,U,U,"C, U",C,.,.,.
.,.,.,.,8621,Bully tree,Sideroxylon,persimile,.,.,SIPE11,.,.,.,.,.,.,.,.
.,.,.,.,8614,Puerto Rico bully,Sideroxylon,portoricense,.,.,SIPO3,U,U,U,"C, U",C,.,.,.
.,.,.,.,891,"white bully, willow bustic",Sideroxylon,salicifolium,.,.,SISA6,"R, U",U,U,"R, C, U",C,.,.,P2
.,.,.,.,8616,tough bully,Sideroxylon,tenax,.,.,SITE2,U,U,U,U,.,.,U,.
.,.,.,.,895,paradisetree,Simarouba,glauca,.,.,SIGL3,"R, U",U,U,"R, U",.,.,.,P2
.,.,.,.,8617,simarouba,Simarouba,spp.,.,.,SIMAR,U,U,U,"C, U",C,.,.,.
.,.,.,.,8619,aceitillo falso,Simarouba,tulae,.,.,SITU,U,U,U,"C, U",C,.,.,.
.,.,.,.,8620,hoja menuda,Siphoneugena,densiflora,.,.,SIDE6,U,U,U,"C, U",C,.,.,.
.,.,.,.,8623,motillo,Sloanea,amygdalina,.,.,SLAM,U,U,U,"C, U",C,.,.,.
.,.,.,.,8624,bullwood,Sloanea,berteriana,.,.,SLBE,U,U,U,"C, U",C,.,.,.
.,.,.,.,8622,bullwood,Sloanea,spp.,.,.,SLOAN,U,U,U,"C, U",C,.,.,.
.,.,MLE,.,8628,American black nightshade,Solanum,americanum,.,.,SOAM,U,"P, U",U,U,.,P,.,.
.,.,MLE,.,8626,Solanum bahamense,Solanum,bahamense,.,.,SOBAB,U,U,U,"C, U",C,.,.,.
.,.,MLE,.,8627,mullein nightshade,Solanum,donianum,.,.,SODO3,U,U,U,"C, U",C,.,.,.
.,.,MLE,.,8629,potatotree,Solanum,erianthum,.,.,SOER2,U,U,U,"C, U",C,.,.,.
.,8,.,.,8631,earleaf nightshade,Solanum,mauritianum,.,.,SOMA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8632,forest nightshade,Solanum,nudum,.,.,SONU4,U,U,U,"C, U",C,.,.,.
.,.,.,.,8633,cakalaka berry,Solanum,polygamum,.,.,SOPO,U,U,U,"C, U",C,.,.,.
.,.,.,.,8634,tabacon aspero,Solanum,rugosum,.,.,SORU,U,U,U,"C, U",C,.,.,.
.,.,.,.,8636,turkey berry,Solanum,torvum,.,.,SOTO4,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8639,mangrove,Sonneratia,alba,.,.,SOAL10,U,"P, U",U,U,.,P,.,.
.,.,.,.,870,Texas sophora,Sophora,affinis,.,.,SOAF,"R, U",U,U,"R, U",.,.,.,P2
.,.,.,.,8641,mamani,Sophora,chrysophylla,.,.,SOCH,U,"P, U",U,U,.,P,.,.
.,.,.,.,8648,mescal bean,Sophora,secundiflora,.,.,SOSE3,U,U,U,U,.,.,U,.
.,.,MLE,.,8643,silver bush,Sophora,tomentosa,.,.,SOTO3,U,"P, U",U,U,.,P,.,.
.,.,.,.,935,American mountain-ash,Sorbus,americana,.,.,SOAM3,"R, U","PNWS, U",U,"R, U",.,.,.,P2
.,.,.,.,936,European mountain-ash,Sorbus,aucuparia,.,.,SOAU,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,937,northern mountain-ash,Sorbus,decora,.,.,SODE3,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8660,maras,Soulamea,amara,.,.,SOAM2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8644,African tuliptree,Spathodea,campanulata,.,.,SPCA2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8646,Spiraeanthemum samoense,Spiraeanthemum,samoense,.,.,SPSA7,U,"P, U",U,U,.,P,.,.
.,.,.,.,8649,Spondias dulcis,Spondias,dulcis,.,.,SPDU3,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8650,yellow mombin,Spondias,mombin,.,.,SPMO,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8656,titmel,Spondias,pinnata,.,.,SPPI4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8652,purple mombin,Spondias,purpurea,.,.,SPPU,U,U,U,"C, U",C,.,.,.
.,.,.,.,8654,cobana negra,Stahlia,monosperma,.,.,STMO,U,U,U,"C, U",C,.,.,.
.,.,.,.,8655,ngmui,Stemonurus,ammui,.,.,STAM10,U,"P, U",U,U,.,P,.,.
.,.,.,.,8664,Panama tree,Sterculia,apetala,.,.,STAP,U,U,U,"C, U",C,.,.,.
.,.,.,.,8665,fanaio,Sterculia,fanaiho,.,.,STFA5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8666,hazel sterculia,Sterculia,foetida,.,.,STFO2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8667,Sterculia palauensis,Sterculia,palauensis,.,.,STPA20,U,"P, U",U,U,.,P,.,.
.,.,.,.,8868,Sterculia ponapensis,Sterculia,ponapensis,.,.,STPO10,U,"P, U",U,U,.,P,.,.
.,.,.,.,8675,Stewartia,Stewartia,koreana,.,.,STKO2,U,U,U,U,.,.,U,.
.,.,.,.,8669,anthropophagorum,Streblus,anthropophagorum,.,.,STAN9,U,"P, U",U,U,.,P,.,.
.,.,.,.,8670,Hawaii roughbush,Streblus,pendulinus,.,.,STPE3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8647,Japanese pagoda tree,Styphnolobium,japonicum,.,.,STJA9,U,U,U,U,.,.,U,.
.,.,.,.,8674,palo de jazmin,Styrax,portoricensis,.,.,STPO3,U,U,U,"C, U",C,.,.,.
.,.,MLE,.,8676,bay cedar,Suriana,maritima,.,.,SUMA2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8679,Honduras mahogany,Swietenia,macrophylla,.,.,SWMA,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,940,West Indian mahogany,Swietenia,mahagoni,.,.,SWMA2,"R, U","P, U",U,"R, C, U",C,P,.,P2
.,.,.,.,8678,mahogany,Swietenia,spp.,.,.,SWIET,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8686,queen palm,Syagrus,romanzoffiana,.,.,SYRO4,U,U,U,U,.,.,U,.
.,.,.,.,8683,nispero cimarron,Symplocos,lanata,.,.,SYLA2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8684,Martinique sweetleaf,Symplocos,martinicensis,.,.,SYMA,U,U,U,"C, U",C,.,.,.
.,.,.,.,8685,aceitunilla,Symplocos,micrantha,.,.,SYMI3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8687,"chebtui, ebtui",Symplocos,racemosa,.,.,SYRA6,U,"P, U",U,U,.,P,.,.
.,.,.,.,8689,turpentine tree,Syncarpia,glomulifera,.,.,SYGL,U,"P, U",U,U,.,P,.,.
.,.,.,.,8691,miraculous berry,Synsepalum,dulcificum,.,.,SYDU,U,"P, U",U,U,.,P,.,.
.,.,.,.,7092,Japanese tree lilac,Syringa,reticulata,.,.,SYRE2,U,U,U,U,.,.,U,.
.,.,.,.,8694,watery roseapple,Syzygium,aqueum,.,.,SYAQ,U,"P, U",U,U,.,P,.,.
.,.,.,.,8695,asi,Syzygium,brevifolium,.,.,SYBR3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8696,popona,Syzygium,carolinense,.,.,SYCA4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8697,asi vai,Syzygium,clusiifolium,.,.,SYCL,U,"P, U",U,U,.,P,.,.
.,.,.,.,896,Java plum,Syzygium,cumini,.,.,SYCU,"R, U","P, U",U,"R, U",.,P,.,P2
.,.,.,.,8699,asi vai,Syzygium,dealatum,.,.,SYDE3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8698,sea apple,Syzygium,grande,.,.,SYGR2,U,U,U,U,.,.,U,.
.,.,.,.,8700,asi,Syzygium,inophylloides,.,.,SYIN2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8701,Syzygium jambos,Syzygium,jambos,.,.,SYJA,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8702,Malaysian apple,Syzygium,malaccense,.,.,SYMA2,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8707,brush cherry,Syzygium,paniculatum,.,.,SYPA7,U,U,U,U,.,.,U,.
.,.,.,.,8703,popona,Syzygium,richii,.,.,SYRI3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8704,nonu vao,Syzygium,samarangense,.,.,SYSA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8705,fena vao,Syzygium,samoense,.,.,SYSA6,U,"P, U",U,U,.,P,.,.
.,.,.,.,8706,ohia ha,Syzygium,sandwicense,.,.,SYSA,U,"P, U",U,U,.,P,.,.
.,.,.,.,8708,syzygium,Syzygium,spp.,.,.,SYZYG,U,"P, U",U,U,.,P,.,.
.,.,.,.,7099,luluhut,Syzygium,stelechanthum,.,.,SYST3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8709,roble amarillo,Tabebuia,chrysantha,.,.,TACH3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8710,primavera,Tabebuia,donnell-smithii,.,.,TADO2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8712,roble cimarron,Tabebuia,haemantha,.,.,TAHA,U,U,U,"C, U",C,.,.,.
.,.,.,.,8713,white cedar,Tabebuia,heterophylla,.,.,TAHE,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8714,pink tabebuia,Tabebuia,pallida,.,.,TAPA10,U,"P, U",U,U,.,P,.,.
.,.,.,.,8715,roble de sierra,Tabebuia,rigida,.,.,TARI,U,U,U,"C, U",C,.,.,.
.,.,.,.,8716,pink trumpet-tree,Tabebuia,rosea,.,.,TARO,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8717,roble colorado,Tabebuia,schumanniana,.,.,TASC2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8719,Tabernaemontana aurantiaca,Tabernaemontana,aurantiaca,.,.,TAAU3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8720,milkwood,Tabernaemontana,citrifolia,.,.,TACI,U,U,U,"C, U",C,.,.,.
.,.,.,.,8722,Pulu,Tabernaemontana,pandacaqui,.,.,TAPA13,U,"P, U",U,U,.,P,.,.
.,.,.,.,8723,Tabernaemontana rotensis,Tabernaemontana,rotensis,.,.,TARO3,U,"P, U",U,U,.,P,.,.
.,.,.,.,897,tamarind,Tamarindus,indica,.,.,TAIN2,"R, U","P, U",U,"R, C, U",C,P,.,P2
.,.,.,.,8737,manunu,Tarenna,sambucina,.,.,TASA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,222,pondcypress,Taxodium,ascendens,.,.,TAAS,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,221,baldcypress,Taxodium,distichum,.,.,TADI2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,223,Montezuma baldcypress,Taxodium,mucronatum,.,.,TAMU,"R, U",U,U,"R, U",.,.,.,P2
.,.,.,.,8738,English yew,Taxus,baccata,.,.,TABA80,U,U,U,U,.,.,U,.
.,.,.,.,231,Pacific yew,Taxus,brevifolia,.,.,TABR2,"R, U","PNWS, AK, U","R, U",U,.,.,.,P2
.,.,.,.,8739,Japanese yew,Taxus,cuspidata,.,.,TACU,U,U,U,U,.,.,U,.
.,.,.,.,232,Florida yew,Taxus,floridana,.,.,TAFL,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8741,chestnutleaf trumpetbush,Tecoma,castanifolia,.,.,TECA9,U,"P, U",U,U,.,P,.,.
.,.,.,.,8743,yellow trumpetbush,Tecoma,stans,.,.,TEST,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8744,teak,Tectona,grandis,.,.,TEGR,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8749,kehma,Terminalia,carolinensis,.,.,TECA16,U,"P, U",U,U,.,P,.,.
.,.,.,.,8750,tropical almond,Terminalia,catappa,.,.,TECA,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8751,"esemiich, chesemiich",Terminalia,crassipes,.,.,TECR3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8752,"esemiich, chesemiich",Terminalia,edulis,.,.,TEED,U,"P, U",U,U,.,P,.,.
.,.,.,.,8754,Ivory Coast almond,Terminalia,ivorensis,.,.,TEIV2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8755,tropical almond,Terminalia,kaernbachii,.,.,TEKA4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8753,"strand tree, sin",Terminalia,litoralis,.,.,TELI7,U,"P, U",U,U,.,P,.,.
.,.,.,.,8756,East Indian almond,Terminalia,myriocarpa,.,.,TEMY,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8757,Peruvian almond,Terminalia,oblonga,.,.,TEOB,U,U,U,"C, U",C,.,.,.
.,.,.,.,8758,malili,Terminalia,richii,.,.,TERI3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8759,talie,Terminalia,samoensis,.,.,TESA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8748,tropical almond,Terminalia,spp.,.,.,TERMI,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8761,superb terminalia,Terminalia,superba,.,.,TESU2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8762,saintedwood,Ternstroemia,heptasepala,.,.,TEHE3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8763,palo colorado,Ternstroemia,luquillensis,.,.,TELU2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8764,copey vera,Ternstroemia,peduncularis,.,.,TEPE,U,U,U,"C, U",C,.,.,.
.,.,.,.,8766,mamey de cura,Ternstroemia,stahlii,.,.,TEST3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8767,el yunque colorado,Ternstroemia,subsessilis,.,.,TESU,U,U,U,"C, U",C,.,.,.
.,.,.,.,8768,masa,Tetragastris,balsamifera,.,.,TEBA,U,U,U,"C, U",C,.,.,.
.,.,.,.,8770,Flynnsohe,Tetraplasandra,flynnii,.,.,TEFL5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8771,Koolau Rangeohe,Tetraplasandra,gymnocarpa,.,.,TEGY,U,"P, U",U,U,.,P,.,.
.,.,.,.,8772,Hawaii ohe,Tetraplasandra,hawaiensis,.,.,TEHA2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8773,ohe ohe,Tetraplasandra,kavaiensis,.,.,TEKA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8774,ohe mauka,Tetraplasandra,oahuensis,.,.,TEOA,U,"P, U",U,U,.,P,.,.
.,.,.,.,8776,Mt. Waialeale ohe,Tetraplasandra,waialealae,.,.,TEWA,U,"P, U",U,U,.,P,.,.
.,.,.,.,8777,ohe kiko ola,Tetraplasandra,waimeae,.,.,TEWA3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8778,stinkingfish,Tetrazygia,angustifolia,.,.,TEAN2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8779,Florida clover ash,Tetrazygia,bicolor,.,.,TEBI,U,"P, U",U,U,.,P,.,.
.,.,.,.,8780,Puerto Rico clover ash,Tetrazygia,biflora,.,.,TEBI2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8781,krekre,Tetrazygia,elaeagnoides,.,.,TEEL,U,U,U,"C, U",C,.,.,.
.,.,.,.,8783,cenizo,Tetrazygia,urbanii,.,.,TEUR,U,U,U,"C, U",C,.,.,.
.,.,.,.,8784,cacao,Theobroma,cacao,.,.,THCA,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8786,maga,Thespesia,grandiflora,.,.,THGR2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8787,Portia tree,Thespesia,populnea,.,.,THPO3,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8789,luckynut,Thevetia,peruviana,.,.,THPE3,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8793,ceboruquillo,Thouinia,striata,.,.,THST2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8794,Puerto Rico ceboruquillo,Thouinia,striata,portoricensis,.,THSTP,U,U,U,"C, U",C,.,.,.
.,.,.,.,913,key thatch palm,Thrinax,morrisii,.,.,THMO4,"R, U",U,U,"R, C, U",C,.,.,P2
.,.,.,.,914,Florida thatch palm,Thrinax,radiata,.,.,THRA2,"R, U",U,U,"R, U",.,.,.,P2
.,.,.,.,241,northern white-cedar,Thuja,occidentalis,.,.,THOC2,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,242,western redcedar,Thuja,plicata,.,.,THPL,"R, U","PNWS, AK, U","R, U",U,.,.,.,P2
.,.,.,.,8803,Brazilian glorytree,Tibouchina,granulosa,.,.,TIGR3,U,U,U,"C, U",C,.,.,.
.,.,.,.,951,American basswood,Tilia,americana,.,.,TIAM,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,952,white basswood,Tilia,americana,heterophylla,.,TIAMH,"R, U","PNWS, U",U,"R, U",.,.,.,P2
.,.,.,.,953,Carolina basswood,Tilia,americana,caroliniana,.,TIAMC,"R, U","PNWS, U",U,"R, U",.,.,.,P2
.,.,.,.,8813,littleleaf linden,Tilia,cordata,.,.,TICO2,U,U,U,U,.,.,U,.
.,.,.,.,8814,Silver linden,Tilia,tomentosa,.,.,TITO,U,U,U,U,.,.,U,.
.,.,.,.,8799,Timonius albus,Timonius,albus,.,.,TIAL2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8806,Timonius corymbosus,Timonius,corymbosus,.,.,TICO7,U,"P, U",U,U,.,P,.,.
.,.,.,.,8800,.,Timonius,ledermannii,.,.,TILE4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8807,Timonius mollis,Timonius,mollis,.,.,TIMO4,U,"P, U",U,U,.,P,.,.
.,.,.,.,8801,.,Timonius,ponapensis,.,.,TIPO5,U,"P, U",U,U,.,P,.,.
.,.,.,.,8808,Timonius,Timonius,spp.,.,.,TIMON,U,"P, U",U,U,.,P,.,.
.,.,.,.,8809,Timonius subauritus,Timonius,subauritus,.,.,TISU3,U,"P, U",U,U,.,P,.,.
.,.,.,.,8810,Timonius timon,Timonius,timon,.,.,TITI,U,"P, U",U,U,.,P,.,.
.,.,.,.,8815,tipa,Tipuana,tipu,.,.,TITI2,U,U,U,U,.,.,U,.
.,.,.,.,8812,Australian redcedar,Toona,ciliata,.,.,TOCI,U,"P, U",U,"C, U",C,P,.,.
.,.,.,.,8816,boje,Torralbasia,cuneifolia,.,.,TOCU,U,U,U,"C, U",C,.,.,.
.,.,.,.,251,California torreya (nutmeg),Torreya,californica,.,.,TOCA,"R, U","PNWS, U","R, U",U,.,.,.,P2
.,.,.,.,252,Florida torreya (nutmeg),Torreya,taxifolia,.,.,TOTA,"R, U","PNWS, U","R, U","R, U",.,.,.,P2
.,.,.,.,8824,velvetleaf soldierbush,Tournefortia,argentea,.,.,TOAR2,U,"P, U",U,U,.,P,.,.
.,.,.,.,8825,cold withe,Tournefortia,filiflora,.,.,TOFI,U,U,U,"C, U",C,.,.,.
.,.,.,.,8821,Chinese windmill palm,Trachycarpus,fortunei,.,.,TRFO3,U,U,U,U,.,.,U,.
,,.,.,998,unknown dead hardwood,Tree,broadleaf,.,.,2TB,"R, U",P,"R, U","R, C, U",C,P,.,P2
,,,,299,unknown dead conifer,Tree,evergreen,,,2TE,"R, U","PNWS, AK, U","R, U","P2, U",,,,P2
.,.,MLE,.,999,other or unknown live tree,Tree,unknown,.,.,2TREE,"R, U","R, U","R, U","R, C, U",C,.,.,P2
.,.,.,.,8827,magele,Trema,cannabina,.,.,TRCA33,U,"P, U",U,U,.,P,.,.
.,.,.,.,8828,Lamarck's trema,Trema,lamarckiana,.,.,TRLA2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8829,Jamaican nettletree,Trema,micrantha,.,.,TRMI2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8831,oriental trema,Trema,orientalis,.,.,TROR,U,"P, U",U,U,.,P,.,.
.,.,.,.,994,Chinese tallowtree,Triadica,sebifera,.,.,TRSE6,"R, U","PNWS, P, U","R, U","R, U",.,P,.,P2
.,.,.,.,8833,broomstick,Trichilia,hirta,.,.,TRHI3,U,U,U,"C, U",C,.,.,.
.,.,.,.,8834,gaita,Trichilia,pallida,.,.,TRPA2,U,U,U,"C, U",C,.,.,.
.,.,.,.,8836,bariaco,Trichilia,triacantha,.,.,TRTR8,U,U,U,"C, U",C,.,.,.
.,.,.,.,8837,Trichospermum ikutai,Trichospermum,ikutai,.,.,TRIK,U,"P, U",U,U,.,P,.,.
.,.,.,.,8838,"elsau, oleiulakersus",Trichospermum,ledermannii,.,.,TRLE8,U,"P, U",U,U,.,P,.,.
.,.,.,.,8839,maouli,Trichospermum,richii,.,.,TRRI9,U,"P, U",U,U,.,P,.,.
